"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"21/04/2026";"0200";"14,2";"15,5";"14,2";"77,0";"77,0";"73,0";"10,3";"10,8";"10,2";"910,3";"910,5";"909,9";"1,2";"107,0";"2,4";"";"0,0"
"21/04/2026";"0300";"13,6";"14,2";"13,4";"81,0";"82,0";"77,0";"10,5";"10,5";"10,1";"910,3";"910,4";"910,1";"0,7";"84,0";"1,9";"";"0,0"
"21/04/2026";"0400";"13,6";"13,7";"13,1";"";"";"80,0";"";"14,1";"10,2";"910,1";"910,3";"910,0";"2,3";"57,0";"3,3";"";"0,0"
"21/04/2026";"0500";"14,2";"14,2";"13,3";"";"";"";"";"";"";"909,7";"910,1";"909,4";"1,9";"16,0";"3,7";"";"0,0"
"21/04/2026";"0600";"14,4";"14,5";"14,2";"";"";"";"";"";"";"910,1";"910,1";"909,7";"2,5";"63,0";"5,1";"";"0,0"
"21/04/2026";"0700";"13,7";"14,4";"13,7";"";"";"";"";"";"";"909,8";"910,1";"909,8";"2,0";"77,0";"4,6";"";"0,0"
"21/04/2026";"0800";"13,7";"13,9";"13,6";"";"";"";"";"";"";"910,1";"910,2";"909,8";"3,4";"73,0";"5,2";"";"0,0"
"21/04/2026";"0900";"13,3";"13,7";"13,2";"";"";"";"";"";"";"910,5";"910,5";"910,1";"2,5";"70,0";"4,8";"";"0,0"
"21/04/2026";"1000";"13,3";"13,3";"13,1";"";"";"";"";"";"";"911,2";"911,2";"910,5";"1,7";"62,0";"3,0";"10,80";"0,0"
"21/04/2026";"1100";"14,1";"14,1";"13,3";"";"";"";"";"";"";"911,3";"911,5";"911,2";"3,1";"73,0";"4,5";"281,70";"0,0"
"21/04/2026";"1200";"14,8";"14,9";"14,1";"96,0";"";"";"14,3";"";"";"911,7";"911,8";"911,3";"3,8";"75,0";"6,4";"458,20";"0,0"
"21/04/2026";"1300";"16,3";"16,4";"14,8";"87,0";"100,0";"86,0";"14,2";"15,2";"13,7";"912,0";"912,0";"911,5";"4,7";"86,0";"7,0";"857,30";"0,0"
"21/04/2026";"1400";"17,6";"17,8";"16,3";"75,0";"87,0";"75,0";"13,1";"14,1";"13,1";"911,7";"912,0";"911,5";"5,3";"78,0";"7,9";"1103,90";"0,0"
"21/04/2026";"1500";"18,8";"18,8";"17,6";"74,0";"77,0";"72,0";"14,0";"14,0";"12,9";"911,5";"911,9";"911,5";"3,9";"42,0";"7,1";"1309,80";"0,0"
"21/04/2026";"1600";"20,3";"20,4";"18,8";"66,0";"74,0";"66,0";"13,8";"14,5";"13,5";"910,6";"911,5";"910,6";"4,0";"94,0";"6,8";"1607,00";"0,0"
"21/04/2026";"1700";"22,1";"22,7";"20,3";"55,0";"66,0";"53,0";"12,5";"14,4";"11,9";"909,8";"910,6";"909,7";"4,1";"73,0";"7,7";"3005,70";"0,0"
"21/04/2026";"1800";"23,0";"23,3";"21,6";"52,0";"58,0";"51,0";"12,7";"13,6";"11,6";"909,6";"909,8";"909,6";"3,2";"74,0";"6,7";"2045,90";"0,0"
"21/04/2026";"1900";"22,1";"23,1";"22,0";"53,0";"54,0";"46,0";"12,0";"13,2";"10,6";"909,4";"909,6";"909,3";"4,3";"67,0";"7,6";"1692,70";"0,0"
"21/04/2026";"2000";"20,3";"22,1";"20,3";"60,0";"60,0";"50,0";"12,2";"12,4";"11,2";"909,3";"909,4";"909,3";"3,5";"73,0";"6,8";"896,40";"0,0"
"21/04/2026";"2100";"18,9";"20,3";"18,9";"70,0";"70,0";"59,0";"13,3";"13,4";"12,0";"909,5";"909,5";"909,3";"2,4";"69,0";"5,6";"108,80";"0,0"
"21/04/2026";"2200";"17,7";"19,0";"17,7";"76,0";"76,0";"70,0";"13,4";"13,6";"13,3";"909,8";"909,8";"909,5";"1,9";"50,0";"4,0";"0,10";"0,0"
"21/04/2026";"2300";"17,2";"17,7";"17,0";"77,0";"78,0";"76,0";"13,2";"13,4";"13,1";"910,0";"910,0";"909,6";"1,6";"67,0";"3,6";"";"0,0"
"22/04/2026";"0000";"16,5";"17,2";"16,3";"79,0";"82,0";"77,0";"12,9";"13,3";"12,9";"910,4";"910,5";"910,0";"1,4";"60,0";"2,8";"";"0,0"
"22/04/2026";"0100";"15,7";"16,5";"15,5";"85,0";"87,0";"79,0";"13,3";"13,7";"12,8";"910,8";"910,8";"910,4";"1,8";"92,0";"2,5";"";"0,0"
"22/04/2026";"0200";"14,8";"15,7";"14,8";"89,0";"90,0";"84,0";"13,0";"13,5";"12,6";"910,6";"910,8";"910,6";"1,0";"43,0";"2,5";"";"0,0"
"22/04/2026";"0300";"14,7";"15,0";"14,5";"92,0";"93,0";"89,0";"13,5";"13,5";"12,9";"910,5";"910,7";"910,5";"1,7";"70,0";"2,3";"";"0,0"
"22/04/2026";"0400";"14,0";"14,7";"13,9";"";"";"";"";"";"";"910,5";"910,5";"910,4";"1,9";"63,0";"2,9";"";"0,0"
"22/04/2026";"0500";"13,8";"14,2";"13,7";"";"";"";"";"";"";"910,2";"910,5";"910,2";"1,2";"112,0";"2,5";"";"0,0"
"22/04/2026";"0600";"13,6";"13,8";"13,4";"";"";"";"";"";"";"910,1";"910,3";"910,1";"1,5";"108,0";"2,6";"";"0,0"
"22/04/2026";"0700";"14,3";"14,4";"13,6";"";"";"";"";"";"";"909,9";"910,1";"909,8";"3,1";"63,0";"5,1";"0,10";"0,0"
"22/04/2026";"0800";"14,3";"14,3";"14,1";"";"";"";"";"";"";"910,1";"910,1";"909,8";"1,7";"57,0";"4,9";"0,10";"0,0"
"22/04/2026";"0900";"13,9";"14,5";"13,9";"";"";"";"";"";"";"910,3";"910,3";"910,1";"1,9";"70,0";"3,9";"";"0,0"
"22/04/2026";"1000";"13,6";"14,0";"13,4";"";"";"";"";"";"";"910,8";"910,8";"910,3";"1,5";"94,0";"2,6";"15,60";"0,0"
"22/04/2026";"1100";"16,1";"16,2";"13,6";"";"";"";"";"";"";"911,3";"911,3";"910,8";"0,7";"81,0";"2,1";"513,40";"0,0"
"22/04/2026";"1200";"16,3";"16,6";"15,7";"90,0";"";"86,0";"14,7";"16,6";"14,1";"911,7";"911,8";"911,3";"2,5";"81,0";"3,8";"1323,30";"0,0"
"22/04/2026";"1300";"19,1";"19,3";"16,3";"78,0";"92,0";"76,0";"15,2";"16,3";"14,1";"911,7";"911,8";"911,7";"1,8";"41,0";"4,8";"1988,10";"0,0"
"22/04/2026";"1400";"21,7";"21,7";"19,0";"71,0";"79,0";"70,0";"16,2";"16,2";"14,7";"911,3";"911,7";"911,3";"1,9";"63,0";"3,8";"2538,80";"0,0"
"22/04/2026";"1500";"23,8";"24,1";"21,2";"59,0";"71,0";"59,0";"15,3";"16,9";"14,5";"910,8";"911,3";"910,8";"1,0";"42,0";"4,4";"2770,30";"0,0"
"22/04/2026";"1600";"25,6";"25,6";"23,7";"56,0";"64,0";"56,0";"16,3";"16,8";"14,9";"910,1";"910,8";"910,1";"0,8";"272,0";"4,0";"2649,00";"0,0"
"22/04/2026";"1700";"25,4";"25,6";"23,7";"55,0";"62,0";"54,0";"15,6";"16,4";"14,5";"909,6";"910,1";"909,6";"2,7";"223,0";"5,7";"2142,80";"0,0"
"22/04/2026";"1800";"26,4";"26,4";"24,8";"51,0";"57,0";"50,0";"15,6";"16,4";"14,5";"909,2";"909,6";"909,2";"2,4";"304,0";"6,6";"2190,20";"0,0"
"22/04/2026";"1900";"26,3";"26,9";"25,5";"49,0";"53,0";"47,0";"14,8";"15,8";"13,5";"909,0";"909,2";"909,0";"2,6";"278,0";"5,7";"1683,90";"0,0"
"22/04/2026";"2000";"25,4";"26,4";"24,4";"52,0";"56,0";"48,0";"14,8";"15,5";"14,3";"909,3";"909,3";"909,0";"2,1";"299,0";"5,1";"793,50";"0,0"
"22/04/2026";"2100";"23,0";"25,4";"23,0";"60,0";"60,0";"52,0";"14,7";"14,9";"14,4";"909,6";"909,6";"909,3";"1,6";"282,0";"4,8";"211,60";"0,0"
"22/04/2026";"2200";"22,5";"23,1";"21,5";"63,0";"66,0";"60,0";"15,1";"15,2";"14,7";"910,3";"910,3";"909,6";"0,9";"208,0";"2,5";"";"0,0"
"22/04/2026";"2300";"21,8";"22,9";"21,3";"67,0";"68,0";"61,0";"15,5";"15,5";"14,9";"910,8";"910,8";"910,3";"0,9";"191,0";"2,3";"";"0,0"
"23/04/2026";"0000";"18,7";"21,8";"18,3";"82,0";"82,0";"67,0";"15,5";"15,9";"14,0";"911,4";"911,4";"910,8";"2,0";"91,0";"4,0";"";"0,0"
"23/04/2026";"0100";"18,4";"18,9";"18,4";"90,0";"91,0";"82,0";"16,7";"17,2";"15,6";"911,8";"911,8";"911,4";"1,0";"50,0";"2,5";"";"0,0"
"23/04/2026";"0200";"18,8";"18,8";"18,4";"91,0";"92,0";"90,0";"17,3";"17,5";"16,7";"911,6";"911,8";"911,6";"1,4";"33,0";"2,6";"";"0,0"
"23/04/2026";"0300";"18,4";"18,8";"18,4";"96,0";"96,0";"90,0";"17,7";"17,7";"17,0";"911,6";"911,8";"911,6";"1,9";"79,0";"3,2";"";"0,0"
"23/04/2026";"0400";"17,1";"18,4";"17,1";"";"";"95,0";"";"18,7";"17,4";"911,4";"911,6";"911,4";"1,8";"118,0";"2,6";"";"0,0"
"23/04/2026";"0500";"17,1";"17,2";"16,9";"";"";"";"";"";"";"910,9";"911,4";"910,9";"2,2";"57,0";"2,8";"";"0,0"
"23/04/2026";"0600";"16,8";"17,4";"16,4";"";"";"";"";"";"";"910,8";"911,0";"910,7";"1,2";"71,0";"3,7";"";"0,0"
"23/04/2026";"0700";"15,9";"16,8";"15,9";"";"";"";"";"";"";"910,5";"910,8";"910,5";"1,0";"138,0";"1,6";"";"0,0"
"23/04/2026";"0800";"15,3";"15,9";"15,3";"";"";"";"";"";"";"910,5";"910,7";"910,5";"1,6";"132,0";"1,7";"";"0,0"
"23/04/2026";"0900";"14,9";"15,3";"14,8";"";"";"";"";"";"";"910,9";"910,9";"910,5";"0,3";"264,0";"1,7";"";"0,0"
"23/04/2026";"1000";"14,6";"15,0";"14,4";"";"";"";"";"";"";"911,5";"911,5";"910,9";"0,7";"163,0";"1,7";"15,50";"0,0"
"23/04/2026";"1100";"16,7";"16,7";"14,6";"";"";"";"";"";"";"912,4";"912,4";"911,5";"1,2";"189,0";"2,0";"524,40";"0,0"
"23/04/2026";"1200";"19,5";"19,7";"16,6";"79,0";"";"78,0";"15,7";"17,5";"15,5";"912,9";"912,9";"912,4";"1,3";"83,0";"2,4";"1316,20";"0,0"
"23/04/2026";"1300";"22,0";"22,2";"19,4";"71,0";"82,0";"71,0";"16,6";"17,6";"15,5";"912,8";"913,0";"912,8";"3,6";"60,0";"5,4";"1978,40";"0,0"
"23/04/2026";"1400";"22,6";"23,1";"21,6";"68,0";"73,0";"66,0";"16,5";"17,3";"15,9";"912,9";"912,9";"912,8";"3,6";"51,0";"6,7";"2288,10";"0,0"
"23/04/2026";"1500";"23,4";"24,1";"22,0";"67,0";"71,0";"63,0";"17,0";"18,0";"15,9";"912,2";"912,9";"912,2";"4,6";"30,0";"8,5";"2440,00";"0,0"
"23/04/2026";"1600";"23,6";"23,8";"21,8";"64,0";"70,0";"62,0";"16,5";"17,1";"15,3";"911,8";"912,2";"911,8";"3,5";"34,0";"7,5";"2625,80";"0,0"
"23/04/2026";"1700";"24,0";"24,1";"22,7";"62,0";"67,0";"62,0";"16,4";"17,2";"15,2";"910,9";"911,8";"910,9";"4,5";"4,0";"7,3";"2623,40";"0,0"
"23/04/2026";"1800";"23,5";"24,4";"23,2";"62,0";"67,0";"60,0";"15,9";"17,5";"15,5";"910,5";"910,9";"910,5";"3,9";"55,0";"8,3";"2284,60";"0,0"
"23/04/2026";"1900";"22,6";"24,7";"22,6";"66,0";"66,0";"59,0";"15,9";"16,9";"15,3";"910,5";"910,6";"910,4";"4,2";"42,0";"6,8";"1262,90";"0,0"
"23/04/2026";"2000";"21,5";"22,9";"21,5";"71,0";"71,0";"65,0";"16,0";"16,5";"15,6";"910,5";"910,6";"910,4";"4,7";"33,0";"7,2";"761,30";"0,0"
"23/04/2026";"2100";"19,7";"21,6";"19,7";"79,0";"79,0";"71,0";"16,0";"16,2";"15,9";"910,7";"910,8";"910,5";"3,8";"41,0";"7,3";"146,30";"0,0"
"23/04/2026";"2200";"18,6";"19,7";"18,5";"88,0";"88,0";"79,0";"16,4";"16,4";"16,0";"911,3";"911,3";"910,7";"3,7";"37,0";"6,6";"";"0,0"
"23/04/2026";"2300";"17,9";"18,6";"17,9";"100,0";"100,0";"88,0";"17,9";"18,0";"16,4";"912,0";"912,0";"911,3";"3,3";"44,0";"5,6";"";"0,0"
"24/04/2026";"0000";"17,4";"18,0";"17,4";"";"";"95,0";"";"18,2";"16,9";"912,2";"912,3";"912,0";"2,8";"62,0";"5,5";"";"0,0"
"24/04/2026";"0100";"16,7";"17,4";"16,7";"";"";"";"";"";"";"912,5";"912,5";"912,1";"2,7";"61,0";"5,8";"";"0,0"
"24/04/2026";"0200";"16,5";"16,8";"16,4";"";"";"";"";"";"";"912,1";"912,5";"912,1";"2,5";"82,0";"3,9";"";"0,0"
"24/04/2026";"0300";"17,5";"17,7";"16,4";"95,0";"";"";"16,6";"";"";"911,5";"912,1";"911,5";"3,4";"57,0";"8,8";"";"0,0"
"24/04/2026";"0400";"17,3";"17,6";"17,3";"";"";"";"";"";"";"910,7";"911,5";"910,7";"4,8";"63,0";"9,1";"";"0,0"
"24/04/2026";"0500";"17,3";"17,4";"17,2";"90,0";"";"90,0";"15,6";"18,0";"15,6";"910,7";"910,8";"910,6";"4,1";"59,0";"7,9";"";"0,0"
"24/04/2026";"0600";"16,9";"17,3";"16,9";"84,0";"91,0";"84,0";"14,1";"15,6";"14,1";"910,6";"910,7";"910,4";"4,6";"59,0";"8,8";"";"0,0"
"24/04/2026";"0700";"16,1";"16,9";"16,1";"90,0";"90,0";"82,0";"14,5";"14,6";"13,6";"910,3";"910,7";"910,3";"4,5";"66,0";"8,9";"";"0,0"
"24/04/2026";"0800";"14,8";"16,0";"14,8";"";"";"90,0";"14,9";"15,2";"14,1";"910,5";"910,6";"910,3";"3,0";"49,0";"7,0";"";"0,0"
"24/04/2026";"0900";"14,5";"14,8";"14,4";"";"";"";"";"";"";"911,3";"911,3";"910,5";"2,6";"39,0";"4,9";"";"0,0"
"24/04/2026";"1000";"14,0";"14,5";"13,9";"";"";"";"";"";"";"911,3";"911,4";"911,1";"3,1";"41,0";"4,8";"10,70";"0,0"
"24/04/2026";"1100";"15,9";"16,5";"14,0";"88,0";"";"";"13,9";"";"";"912,2";"912,2";"911,3";"3,1";"39,0";"6,3";"569,30";"0,0"
"24/04/2026";"1200";"16,4";"17,5";"15,9";"78,0";"89,0";"76,0";"12,7";"14,1";"12,5";"912,4";"912,5";"912,1";"5,6";"45,0";"9,7";"958,00";"0,0"
"24/04/2026";"1300";"18,0";"18,6";"16,4";"73,0";"78,0";"69,0";"13,2";"13,3";"12,2";"912,1";"912,4";"912,1";"5,7";"45,0";"10,1";"1433,80";"0,0"
"24/04/2026";"1400";"18,9";"20,0";"17,8";"65,0";"73,0";"64,0";"12,2";"13,7";"12,0";"911,4";"912,1";"911,3";"5,3";"48,0";"9,6";"2332,80";"0,0"
"24/04/2026";"1500";"20,1";"20,7";"18,7";"63,0";"70,0";"61,0";"12,8";"13,9";"12,3";"910,5";"911,4";"910,5";"5,2";"33,0";"9,6";"2386,50";"0,0"
"24/04/2026";"1600";"20,1";"21,1";"19,5";"62,0";"67,0";"59,0";"12,7";"14,0";"12,2";"909,4";"910,5";"909,3";"4,4";"60,0";"8,1";"2435,60";"0,0"
"24/04/2026";"1700";"19,8";"21,5";"19,7";"66,0";"66,0";"60,0";"13,3";"14,0";"12,5";"908,7";"909,3";"908,7";"3,8";"40,0";"7,1";"1830,20";"0,0"
"24/04/2026";"1800";"19,1";"19,9";"19,0";"69,0";"70,0";"65,0";"13,3";"13,6";"12,8";"908,3";"908,7";"908,3";"3,3";"39,0";"6,3";"558,40";"0,0"
"24/04/2026";"1900";"19,5";"19,9";"19,1";"70,0";"71,0";"67,0";"13,8";"14,2";"13,2";"908,1";"908,3";"908,0";"2,2";"64,0";"4,8";"672,30";"0,0"
"24/04/2026";"2000";"19,4";"19,6";"19,2";"72,0";"72,0";"69,0";"14,3";"14,3";"13,6";"908,2";"908,3";"908,0";"1,7";"77,0";"3,6";"272,30";"0,0"
"24/04/2026";"2100";"18,4";"19,5";"18,3";"76,0";"76,0";"70,0";"14,2";"14,3";"13,7";"907,9";"908,3";"907,9";"2,9";"82,0";"4,4";"111,40";"0,0"
"24/04/2026";"2200";"17,9";"18,4";"17,9";"78,0";"78,0";"76,0";"14,1";"14,1";"13,9";"907,8";"908,0";"907,8";"2,3";"78,0";"3,8";"";"0,0"
"24/04/2026";"2300";"17,5";"17,9";"17,3";"82,0";"82,0";"78,0";"14,3";"14,3";"14,0";"908,2";"908,2";"907,8";"2,2";"53,0";"3,4";"";"0,0"
"25/04/2026";"0000";"17,2";"17,7";"17,1";"84,0";"84,0";"80,0";"14,4";"14,5";"14,1";"907,8";"908,2";"907,8";"2,7";"78,0";"3,8";"";"0,0"
"25/04/2026";"0100";"17,1";"17,4";"17,0";"83,0";"84,0";"83,0";"14,1";"14,5";"14,1";"907,5";"907,8";"907,5";"1,9";"64,0";"3,8";"";"0,0"
"25/04/2026";"0200";"17,1";"17,1";"16,9";"83,0";"84,0";"82,0";"14,2";"14,2";"14,0";"907,4";"907,6";"907,3";"1,4";"339,0";"3,0";"";"0,0"
"25/04/2026";"0300";"16,8";"17,5";"16,8";"86,0";"86,0";"81,0";"14,6";"14,6";"14,2";"907,6";"907,6";"907,3";"2,3";"74,0";"3,7";"";"0,4"
"25/04/2026";"0400";"16,1";"16,9";"16,0";"";"";"";"";"";"";"907,3";"907,8";"907,3";"1,5";"161,0";"4,4";"";"0,0"
"25/04/2026";"0500";"16,0";"16,3";"16,0";"";"";"";"";"";"";"907,2";"907,3";"907,2";"2,5";"217,0";"3,6";"";"0,0"
"25/04/2026";"0600";"16,0";"16,0";"15,8";"";"";"";"";"";"";"907,3";"907,4";"907,2";"1,6";"277,0";"3,7";"";"0,0"
"25/04/2026";"0700";"15,8";"16,2";"15,8";"";"";"";"";"";"";"907,1";"907,5";"907,1";"3,3";"210,0";"5,8";"";"0,0"
"25/04/2026";"0800";"15,2";"15,8";"15,2";"";"";"";"";"";"";"906,1";"907,1";"906,1";"1,5";"89,0";"7,1";"";"0,0"
"25/04/2026";"0900";"15,2";"15,3";"15,1";"";"";"";"";"";"";"906,1";"906,2";"905,9";"1,5";"32,0";"2,5";"";"0,0"
"25/04/2026";"1000";"15,2";"15,3";"15,0";"";"";"";"";"";"";"905,9";"907,0";"905,9";"2,7";"17,0";"3,5";"9,50";"0,0"
"25/04/2026";"1100";"16,2";"16,2";"15,2";"91,0";"";"";"14,7";"";"";"906,7";"906,7";"905,9";"1,2";"338,0";"4,4";"142,60";"0,0"
"25/04/2026";"1200";"15,8";"16,3";"15,6";"";"";"";"";"";"";"907,2";"907,2";"906,6";"2,0";"201,0";"4,5";"378,90";"0,0"
"25/04/2026";"1300";"17,9";"17,9";"15,8";"90,0";"";"";"16,2";"";"";"907,3";"907,3";"907,2";"1,4";"343,0";"3,6";"761,10";"0,0"
"25/04/2026";"1400";"18,7";"18,8";"17,9";"78,0";"90,0";"76,0";"14,8";"16,3";"14,1";"907,2";"907,5";"907,2";"3,2";"296,0";"5,8";"979,10";"0,0"
"25/04/2026";"1500";"19,2";"19,4";"18,3";"78,0";"82,0";"76,0";"15,2";"15,8";"14,3";"906,8";"907,3";"906,8";"4,5";"285,0";"10,4";"1071,60";"0,0"
"25/04/2026";"1600";"19,2";"19,4";"18,7";"81,0";"82,0";"77,0";"15,8";"15,9";"14,9";"906,0";"906,8";"906,0";"3,7";"288,0";"7,9";"903,80";"0,0"
"25/04/2026";"1700";"19,1";"19,7";"19,1";"77,0";"81,0";"76,0";"15,0";"16,0";"15,0";"905,7";"906,0";"905,7";"4,3";"282,0";"8,4";"919,90";"0,0"
"25/04/2026";"1800";"19,3";"19,6";"19,0";"75,0";"79,0";"74,0";"14,8";"15,4";"14,8";"905,4";"905,7";"905,3";"4,6";"283,0";"8,5";"842,30";"0,0"
"25/04/2026";"1900";"19,4";"19,9";"19,3";"77,0";"78,0";"74,0";"15,3";"15,5";"14,9";"905,7";"905,7";"905,3";"3,5";"257,0";"7,9";"554,00";"0,0"
"25/04/2026";"2000";"19,1";"19,5";"19,1";"78,0";"79,0";"77,0";"15,2";"15,5";"15,1";"905,9";"905,9";"905,7";"3,0";"263,0";"5,8";"293,30";"0,0"
"25/04/2026";"2100";"17,9";"19,1";"17,9";"85,0";"85,0";"78,0";"15,3";"15,7";"15,2";"905,6";"906,0";"905,6";"2,7";"216,0";"5,4";"95,10";"0,0"
"25/04/2026";"2200";"17,2";"17,8";"17,2";"92,0";"93,0";"85,0";"16,0";"16,0";"15,3";"905,8";"905,8";"905,6";"1,2";"242,0";"4,3";"";"0,0"
"25/04/2026";"2300";"16,9";"17,2";"16,8";"94,0";"95,0";"92,0";"15,9";"16,2";"15,6";"905,9";"906,1";"905,8";"1,6";"207,0";"2,5";"";"0,0"
"26/04/2026";"0000";"16,3";"17,0";"16,1";"";"";"";"";"";"";"906,1";"906,2";"905,9";"2,0";"228,0";"2,4";"";"0,0"
"26/04/2026";"0100";"16,0";"16,5";"15,3";"";"";"";"";"";"";"906,2";"906,4";"906,0";"1,5";"353,0";"3,2";"";"0,0"
"26/04/2026";"0200";"15,2";"16,1";"15,2";"";"";"";"";"";"";"905,7";"906,5";"905,7";"1,7";"81,0";"2,1";"";"0,0"
"26/04/2026";"0300";"15,2";"15,5";"15,0";"";"";"";"";"";"";"905,1";"905,7";"905,1";"1,2";"50,0";"2,0";"";"0,0"
"26/04/2026";"0400";"15,6";"15,6";"15,0";"";"";"";"";"";"";"904,9";"905,5";"904,9";"1,0";"353,0";"2,4";"";"0,0"
"26/04/2026";"0500";"15,4";"15,6";"15,2";"";"";"";"";"";"";"904,6";"905,2";"904,6";"0,5";"132,0";"2,8";"";"0,0"
"26/04/2026";"0600";"15,2";"15,4";"15,1";"";"";"";"";"";"";"904,3";"904,7";"904,2";"0,4";"159,0";"3,3";"";"1,0"
"26/04/2026";"0700";"15,3";"15,4";"15,2";"";"";"";"";"";"";"903,4";"904,3";"903,4";"1,1";"155,0";"2,2";"";"0,8"
"26/04/2026";"0800";"15,4";"15,5";"15,3";"";"";"";"";"";"";"903,2";"904,1";"903,0";"1,9";"48,0";"3,7";"0,10";"8,8"
"26/04/2026";"0900";"15,5";"15,5";"15,3";"";"";"";"";"";"";"904,1";"904,1";"903,2";"1,8";"77,0";"3,0";"0,20";"5,4"
"26/04/2026";"1000";"15,6";"15,7";"15,5";"";"";"";"";"";"";"904,3";"904,3";"903,8";"1,0";"46,0";"3,7";"1,00";"4,8"
"26/04/2026";"1100";"15,6";"15,7";"15,5";"";"";"";"";"";"";"904,2";"904,4";"903,9";"2,4";"92,0";"3,0";"19,50";"5,0"
"26/04/2026";"1200";"15,9";"15,9";"15,5";"";"";"";"";"";"";"904,3";"904,4";"903,9";"2,6";"63,0";"3,9";"211,10";"1,2"
"26/04/2026";"1300";"16,4";"16,4";"15,8";"";"";"";"";"";"";"904,7";"905,0";"904,2";"1,0";"338,0";"3,9";"403,90";"0,0"
"26/04/2026";"1400";"17,2";"17,5";"16,2";"";"";"";"";"";"";"904,7";"904,8";"904,6";"1,9";"54,0";"3,5";"689,70";"0,2"
"26/04/2026";"1500";"18,0";"18,3";"17,2";"";"";"";"";"";"";"904,1";"904,7";"904,1";"2,6";"355,0";"4,5";"834,20";"0,2"
"26/04/2026";"1600";"18,2";"18,2";"17,6";"";"";"";"";"";"";"903,6";"904,3";"903,6";"1,9";"353,0";"5,1";"649,50";"0,4"
"26/04/2026";"1700";"19,2";"19,4";"18,2";"87,0";"";"";"17,1";"";"";"902,7";"903,6";"902,7";"1,1";"343,0";"3,3";"1061,70";"0,2"
"26/04/2026";"1800";"19,9";"20,2";"19,2";"83,0";"89,0";"83,0";"16,9";"18,1";"16,9";"902,4";"902,7";"902,1";"2,6";"319,0";"4,7";"1017,10";"0,0"
"26/04/2026";"1900";"21,1";"21,1";"19,8";"81,0";"87,0";"79,0";"17,7";"18,1";"16,7";"902,8";"902,8";"902,3";"2,8";"313,0";"4,8";"1039,20";"0,0"
"26/04/2026";"2000";"20,4";"21,1";"19,9";"79,0";"83,0";"78,0";"16,7";"17,7";"16,3";"902,9";"903,0";"902,8";"2,3";"315,0";"6,1";"748,80";"0,0"
"26/04/2026";"2100";"18,8";"20,4";"18,8";"89,0";"89,0";"79,0";"17,0";"17,3";"16,5";"903,7";"903,7";"902,9";"2,0";"310,0";"4,8";"106,90";"0,0"
"26/04/2026";"2200";"18,3";"18,8";"18,3";"97,0";"98,0";"89,0";"17,8";"17,9";"16,9";"903,9";"903,9";"903,5";"1,3";"299,0";"3,6";"";"0,0"
"26/04/2026";"2300";"18,4";"18,4";"18,2";"100,0";"";"95,0";"18,3";"18,8";"17,5";"904,9";"905,0";"903,9";"3,3";"292,0";"5,2";"";"0,0"
"27/04/2026";"0000";"17,7";"18,4";"17,6";"";"";"";"";"";"";"904,8";"905,0";"904,7";"1,8";"320,0";"5,8";"";"0,0"
"27/04/2026";"0100";"17,4";"17,8";"17,4";"";"";"";"";"";"";"905,3";"905,4";"904,6";"2,5";"278,0";"5,1";"";"0,0"
"27/04/2026";"0200";"16,8";"17,4";"16,8";"";"";"";"";"";"";"905,3";"905,5";"905,2";"3,1";"259,0";"4,7";"";"0,0"
"27/04/2026";"0300";"16,6";"16,8";"16,5";"91,0";"";"";"15,1";"";"";"905,9";"905,9";"905,2";"3,9";"257,0";"7,0";"";"0,0"
"27/04/2026";"0400";"15,7";"16,6";"15,6";"90,0";"91,0";"89,0";"14,1";"15,1";"14,1";"905,8";"906,0";"905,6";"1,9";"266,0";"6,2";"";"0,0"
"27/04/2026";"0500";"15,0";"15,7";"15,0";"92,0";"92,0";"88,0";"13,8";"14,0";"13,6";"905,2";"905,9";"905,2";"3,1";"246,0";"4,7";"";"0,0"
"27/04/2026";"0600";"14,0";"15,1";"14,0";"";"";"92,0";"";"15,1";"13,6";"905,1";"905,5";"905,0";"0,4";"312,0";"4,6";"";"0,0"
"27/04/2026";"0700";"13,1";"14,0";"13,1";"";"";"";"";"";"";"905,4";"905,4";"905,1";"1,1";"264,0";"2,2";"";"0,0"
"27/04/2026";"0800";"12,4";"13,1";"12,4";"";"";"";"";"";"";"905,4";"905,4";"905,1";"1,1";"269,0";"2,8";"";"0,0"
"27/04/2026";"0900";"11,6";"12,4";"11,6";"";"";"";"";"";"";"906,3";"906,3";"905,4";"1,8";"297,0";"2,6";"";"0,0"
"27/04/2026";"1000";"11,4";"11,8";"11,4";"";"";"";"";"";"";"907,2";"907,2";"906,3";"1,6";"280,0";"2,9";"9,60";"0,0"
"27/04/2026";"1100";"12,8";"12,9";"11,1";"";"";"";"";"";"";"907,9";"907,9";"907,2";"1,5";"227,0";"3,6";"556,40";"0,0"
